time,DK,AT,BE,BG,CZ,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2016-10-25 01:00:00,6.678,7.993,7.678,8.327,9.051,8.029,1.449,7.321,14.694,10.641,12.156,13.649,1.465,2.006,8.318,11.359,7.015,8.098,15.118,7.435,11.125,9.745,1.403,4.634,1.689,9.317,6.834,14.464
2016-10-25 02:00:00,6.645,7.966,7.627,8.203,8.883,7.885,1.268,7.289,14.671,10.305,12.012,13.559,1.471,1.927,7.967,11.116,7.049,8.115,15.112,7.29,11.051,9.664,1.152,4.545,1.578,9.177,6.754,14.245
2016-10-25 03:00:00,6.637,7.895,7.578,8.1,8.773,7.844,1.118,7.296,14.553,10.12,11.942,13.477,1.376,1.891,7.679,10.863,7.057,8.09,15.21,7.173,11.068,9.594,0.941,4.455,1.502,8.884,6.677,14.06
2016-10-25 04:00:00,6.642,7.726,7.6,8.029,8.714,7.812,0.907,7.35,14.486,10.036,11.937,13.46,1.263,1.813,7.477,10.604,7.094,8.041,15.393,7.063,11.148,9.432,0.771,4.351,1.47,8.648,6.581,13.893
2016-10-25 05:00:00,6.612,7.589,7.675,7.942,8.698,7.75,0.642,7.38,14.418,10.079,11.998,13.425,1.211,1.736,6.937,10.332,7.176,7.99,15.536,6.947,11.308,9.259,0.59,4.203,1.448,8.519,6.52,13.716
2016-10-25 06:00:00,6.544,7.461,7.658,8.317,8.668,7.612,0.495,7.356,14.45,10.075,12.055,13.383,1.203,1.7,6.432,10.247,7.218,7.914,15.657,7.172,11.479,9.137,0.418,4.073,1.37,8.42,6.483,14.026
2016-10-25 07:00:00,6.482,8.229,7.544,9.909,8.985,7.519,0.577,7.285,14.486,10.024,13.401,14.068,1.253,1.776,6.386,11.215,7.246,8.462,15.682,8.208,12.236,9.564,0.364,3.969,1.257,8.278,6.49,15.501
2016-10-25 08:00:00,6.774,10.129,8.242,11.866,9.72,8.143,0.829,7.236,15.056,10.667,15.355,15.818,1.346,2.003,8.018,12.836,7.556,9.376,15.689,9.608,13.591,10.41,0.541,4.031,1.414,9.236,6.822,16.757
2016-10-25 09:00:00,7.097,11.968,9.46,13.964,10.674,8.938,1.117,8.201,16.358,12.245,17.33,17.266,1.503,2.344,9.416,14.908,8.107,10.159,15.932,11.029,15.118,11.525,0.82,4.119,2.222,10.797,8.134,17.973
2016-10-25 10:00:00,7.583,13.886,10.317,15.469,11.694,9.851,1.439,9.655,17.576,13.51,19.446,18.484,1.787,2.812,11.068,17.01,8.765,10.931,16.581,12.173,16.711,12.632,1.107,4.255,3.176,11.967,9.432,18.943
2016-10-25 11:00:00,8.094,15.495,10.885,16.382,12.73,10.689,1.628,10.665,19.029,15.106,20.906,19.299,2.204,3.36,12.009,18.51,9.376,11.609,17.675,12.93,18.003,13.811,1.284,4.487,3.974,12.495,10.88,19.626
2016-10-25 12:00:00,8.515,16.39,11.469,16.845,13.598,11.276,1.753,11.69,20.288,16.262,21.713,19.851,2.535,3.792,12.848,19.309,9.974,12.107,18.886,13.365,18.875,14.706,1.33,4.731,4.551,12.627,11.989,20.067
2016-10-25 13:00:00,8.908,16.228,12.056,16.828,13.867,11.611,1.89,12.3,21.157,16.969,21.965,20.269,2.623,4.014,13.58,19.646,10.514,12.364,19.817,13.43,19.12,15.312,1.231,4.877,4.841,12.401,12.77,20.152
2016-10-25 14:00:00,8.975,15.289,12.423,16.265,13.514,11.598,1.899,12.539,21.581,17.196,21.588,20.285,2.514,3.977,13.796,19.447,10.791,12.197,20.373,13.071,18.25,15.308,0.958,4.873,4.755,11.928,13.159,19.813
2016-10-25 15:00:00,8.686,13.904,12.363,15.023,12.614,11.245,1.513,12.536,21.707,16.996,20.415,19.774,2.188,3.766,13.436,18.366,10.789,11.496,20.573,12.156,17.071,14.392,0.449,4.621,4.083,11.237,13.147,18.955
2016-10-25 16:00:00,7.614,12.483,11.726,12.213,11.25,10.155,1.116,12.286,21.44,16.278,18.385,18.534,1.893,3.441,12.298,15.782,10.32,10.332,20.467,10.408,15.427,12.76,0.022,3.933,3.086,10.543,12.628,17.131
2016-10-25 17:00:00,6.619,11.468,10.022,10.498,9.937,8.725,1.0,11.545,20.272,14.486,17.215,16.879,1.865,3.276,9.388,14.231,9.293,9.58,19.803,9.512,14.139,11.998,-0.262,3.497,2.648,9.999,11.225,15.688
2016-10-25 18:00:00,6.301,10.964,8.721,9.604,9.299,8.134,0.916,10.772,18.589,12.985,16.553,16.205,1.816,3.038,7.934,13.712,8.808,9.011,18.279,8.93,13.827,11.697,-0.472,3.288,2.38,9.732,10.204,15.126
2016-10-25 19:00:00,6.067,10.499,7.965,8.907,8.711,7.703,0.89,10.495,17.925,12.249,16.038,15.821,1.636,2.659,7.181,13.268,8.506,8.458,17.302,8.348,13.711,11.306,-0.643,3.136,1.988,9.515,9.799,14.689
2016-10-25 20:00:00,5.925,10.008,7.414,8.336,8.167,7.352,0.845,10.252,17.586,11.621,15.663,15.549,1.429,2.34,6.976,12.853,8.249,7.938,16.986,7.833,13.589,10.905,-0.765,3.017,1.543,9.304,9.412,14.341
2016-10-25 21:00:00,5.855,9.627,6.99,7.924,7.798,7.047,0.801,10.031,17.214,11.056,15.379,15.3,1.289,2.164,6.921,12.467,8.035,7.439,16.76,7.389,13.401,10.597,-0.843,2.858,1.172,9.148,9.117,14.081
2016-10-25 22:00:00,5.689,9.4,6.674,7.725,7.6,6.869,0.827,9.87,16.834,10.598,15.212,15.086,1.217,2.02,6.972,12.26,7.806,6.931,16.578,7.139,13.078,10.422,-0.928,2.622,0.9,8.865,8.95,13.957
2016-10-25 23:00:00,5.496,9.187,6.445,7.576,7.445,6.796,0.842,9.718,16.503,10.211,15.091,14.873,1.238,1.986,6.875,12.204,7.595,6.529,16.357,6.986,12.82,10.247,-1.04,2.407,0.705,8.672,8.839,13.833
2016-10-26 00:00:00,5.284,8.917,6.301,7.427,7.257,6.701,0.848,9.465,16.174,9.887,14.721,14.651,1.326,2.045,6.818,12.113,7.414,6.218,16.155,6.895,12.538,9.957,-1.148,2.26,0.659,8.516,8.765,13.66
2016-10-26 01:00:00,5.112,8.665,6.163,7.261,7.036,6.558,0.864,9.344,15.93,9.69,14.476,14.386,1.447,2.118,6.833,11.948,7.208,5.972,15.964,6.827,12.204,9.646,-1.196,2.086,0.68,8.408,8.713,13.436
2016-10-26 02:00:00,5.095,8.4,6.056,7.183,6.798,6.397,0.885,9.217,15.776,9.58,14.189,14.115,1.643,2.259,6.886,11.776,6.953,5.732,15.759,6.787,11.759,9.285,-1.195,1.955,0.776,8.318,8.668,13.204
2016-10-26 03:00:00,5.189,8.168,5.868,7.221,6.503,6.254,0.913,9.112,15.664,9.409,13.937,13.925,1.803,2.385,6.752,11.61,6.794,5.45,15.56,6.791,11.119,8.833,-1.197,1.821,0.97,8.217,8.696,13.009
2016-10-26 04:00:00,5.33,7.806,5.661,7.296,6.236,6.114,0.993,9.062,15.593,9.198,13.549,13.887,1.87,2.408,6.713,11.425,6.791,5.163,15.348,6.811,10.334,8.345,-1.215,1.751,1.106,8.058,8.77,12.803
2016-10-26 05:00:00,5.48,7.506,5.563,7.381,6.039,6.039,1.026,9.098,15.469,9.034,13.013,13.9,1.879,2.417,6.842,11.159,6.866,4.892,15.262,6.846,9.376,7.844,-1.272,1.796,1.126,7.901,8.813,12.621
2016-10-26 06:00:00,5.541,7.285,5.535,7.862,5.834,5.991,1.055,9.174,15.322,8.893,12.395,13.921,1.835,2.369,6.947,10.798,6.852,4.614,15.02,7.039,8.848,7.335,-1.311,1.876,1.093,7.762,8.869,12.986
2016-10-26 07:00:00,5.612,7.491,5.606,9.05,6.031,6.041,1.39,9.316,15.206,8.841,12.859,14.338,2.236,2.624,7.008,10.886,6.703,4.803,14.909,7.586,9.683,7.229,-1.187,1.968,1.137,7.729,8.878,14.551
2016-10-26 08:00:00,5.95,8.504,5.975,10.243,6.844,6.676,1.844,9.511,15.904,9.467,14.053,15.452,2.808,3.088,7.528,11.463,7.113,5.434,14.994,8.224,11.485,7.91,-0.632,2.423,1.457,8.436,9.108,15.913
2016-10-26 09:00:00,6.695,9.725,6.726,11.625,8.267,7.596,2.219,10.209,17.892,10.433,15.131,16.609,3.287,3.558,8.04,12.382,8.014,6.279,15.858,8.814,12.914,9.434,0.008,3.005,2.116,9.364,10.396,17.288
2016-10-26 10:00:00,7.366,10.951,7.977,12.918,9.525,8.688,2.43,11.128,19.76,11.631,16.233,17.597,3.672,4.085,8.924,13.438,8.902,7.217,17.227,9.209,14.048,11.031,0.594,3.647,2.843,10.342,11.615,18.445
2016-10-26 11:00:00,8.067,12.044,9.63,13.565,10.313,9.66,2.57,12.12,21.526,13.038,17.067,18.272,3.884,4.678,10.206,14.429,9.981,8.074,19.11,9.433,15.088,12.115,1.035,4.25,3.594,11.172,12.823,19.393
2016-10-26 12:00:00,8.688,12.642,11.217,13.742,10.824,10.404,2.658,12.868,22.772,14.353,17.481,18.675,4.024,5.111,11.276,15.199,11.052,8.604,20.793,9.56,15.534,12.659,1.238,4.732,4.108,11.658,13.775,20.196
2016-10-26 13:00:00,9.153,12.807,12.234,13.698,10.997,10.94,2.631,13.186,23.649,15.254,17.505,18.769,4.072,5.213,12.172,15.643,11.998,8.745,22.024,9.6,15.531,12.674,1.209,5.02,4.46,11.89,14.437,20.561
2016-10-26 14:00:00,9.389,12.52,12.866,13.267,10.789,11.094,2.453,13.383,24.095,15.677,17.175,18.503,3.952,4.946,12.916,15.541,12.619,8.525,22.877,9.47,15.036,12.164,0.77,5.08,4.633,11.821,14.687,20.435
2016-10-26 15:00:00,9.205,11.79,13.026,12.411,10.172,10.823,1.769,13.484,24.084,15.593,16.416,17.912,3.092,3.542,12.903,14.715,12.748,7.84,23.33,8.98,14.087,11.015,-0.203,4.856,4.655,11.418,14.536,19.694
2016-10-26 16:00:00,8.279,10.297,12.121,11.23,8.712,9.767,1.074,13.336,23.58,14.932,14.624,17.026,2.021,1.655,11.688,12.301,11.879,6.193,23.494,7.715,12.667,8.432,-0.703,4.425,4.626,10.639,13.881,17.906
2016-10-26 17:00:00,7.551,8.543,9.566,10.603,7.314,8.212,0.762,12.794,22.229,12.979,12.674,16.073,1.73,1.227,9.452,10.604,10.207,5.235,22.812,6.921,11.276,6.273,-0.949,4.303,4.712,9.488,12.329,16.567
2016-10-26 18:00:00,7.383,7.89,8.355,10.168,6.757,7.55,0.414,11.888,20.021,11.22,12.026,15.714,1.412,0.964,8.307,9.783,9.683,4.625,21.19,6.399,10.666,5.3,-1.238,4.309,4.84,8.815,10.958,15.937
2016-10-26 19:00:00,7.35,7.307,7.829,9.803,6.156,7.044,0.189,11.502,18.836,10.382,11.3,15.502,1.121,0.772,7.343,8.932,9.49,4.034,19.954,5.898,10.062,4.48,-1.444,4.334,5.055,8.361,10.48,15.498
2016-10-26 20:00:00,7.462,6.795,7.46,9.53,5.627,6.591,0.067,11.122,17.957,9.694,10.602,15.27,1.012,0.764,6.633,8.105,9.371,3.576,19.141,5.428,9.432,3.754,-1.48,4.36,5.284,7.899,10.04,15.224
2016-10-26 21:00:00,7.709,6.348,7.301,9.269,5.266,6.205,0.12,10.854,17.221,9.147,9.989,15.007,1.153,0.919,6.233,7.289,9.296,3.269,18.423,4.927,8.721,3.014,-1.345,4.391,5.195,7.455,9.548,15.057
2016-10-26 22:00:00,8.014,6.012,7.368,8.997,5.005,5.947,0.338,10.895,16.705,8.804,9.436,14.781,1.383,1.071,6.046,6.574,9.279,3.032,18.012,4.508,8.078,2.42,-1.299,4.453,5.131,7.155,9.096,14.985
2016-10-26 23:00:00,8.244,5.849,7.567,8.72,4.86,5.729,0.721,11.007,16.338,8.543,8.943,14.678,1.511,1.118,5.62,5.982,9.293,2.771,17.918,4.147,7.611,2.003,-1.099,4.548,5.039,6.922,8.828,14.888
2016-10-27 00:00:00,8.425,5.705,7.728,8.459,4.656,5.54,1.165,11.16,15.989,8.313,8.494,14.532,1.533,1.066,5.572,5.406,9.466,2.561,17.923,3.813,7.128,1.658,-0.69,4.691,4.802,6.676,8.569,14.737
2016-10-27 01:00:00,8.649,5.535,7.899,8.134,4.414,5.4,1.619,11.223,15.716,8.102,8.043,14.41,1.546,1.011,5.731,4.682,9.641,2.375,17.866,3.454,6.618,1.467,-0.247,4.838,4.498,6.406,8.335,14.573
2016-10-27 02:00:00,8.829,5.299,8.074,7.764,4.209,5.246,2.004,11.223,15.484,7.917,7.682,14.275,1.562,1.032,5.344,4.098,9.691,2.253,17.766,3.121,6.169,1.351,0.146,5.011,4.246,6.2,8.217,14.458
2016-10-27 03:00:00,8.884,5.098,8.288,7.33,4.007,5.105,2.347,11.112,15.259,7.75,7.377,14.093,1.711,1.134,4.817,3.8,9.639,2.181,17.548,2.806,5.785,1.293,0.493,5.138,3.981,5.972,8.222,14.399
2016-10-27 04:00:00,8.87,4.936,8.272,6.888,3.764,5.068,2.624,11.089,15.033,7.597,7.046,13.867,1.763,1.275,4.44,3.628,9.388,2.217,17.261,2.499,5.407,1.252,0.834,5.277,3.768,5.716,8.273,14.491
2016-10-27 05:00:00,8.849,4.664,8.156,6.479,3.467,5.033,2.782,11.035,14.776,7.48,6.772,13.567,1.704,1.318,3.961,3.445,9.089,2.191,16.887,2.26,5.079,1.124,1.075,5.477,3.701,5.401,8.384,14.603
2016-10-27 06:00:00,8.855,4.422,8.043,6.269,3.192,5.062,2.943,10.972,14.566,7.351,6.511,13.295,1.652,1.268,3.507,3.332,8.916,2.158,16.547,2.37,4.873,0.939,1.344,5.707,3.79,5.192,8.553,14.871
2016-10-27 07:00:00,8.816,4.847,7.902,6.657,3.771,5.258,3.193,10.921,14.385,7.271,7.11,13.393,1.826,1.394,3.502,4.669,8.78,2.965,16.263,3.748,5.603,2.376,1.706,5.929,3.923,5.21,8.678,15.652
2016-10-27 08:00:00,9.456,6.282,8.676,7.461,5.493,6.377,3.584,10.848,15.1,7.907,8.579,14.584,2.201,1.745,4.503,6.673,9.793,4.353,16.138,5.466,7.116,4.568,2.245,6.317,4.128,6.188,8.898,16.213
2016-10-27 09:00:00,10.408,7.9,10.004,8.777,7.52,7.728,4.046,11.193,16.874,9.162,10.361,15.879,2.571,2.282,5.514,9.126,11.357,6.125,16.835,7.231,8.873,6.988,2.746,6.828,4.593,7.474,9.704,16.835
2016-10-27 10:00:00,11.274,9.187,11.593,10.299,9.285,9.445,4.474,11.709,18.776,10.66,11.968,16.977,2.994,3.098,6.699,10.766,12.61,7.698,18.326,8.665,10.524,8.637,3.141,7.357,5.18,8.603,10.673,17.219
2016-10-27 11:00:00,12.074,9.975,13.211,11.498,10.348,11.148,4.75,12.329,20.663,12.466,12.933,17.745,3.462,4.045,8.716,11.742,13.817,8.555,20.274,9.561,11.71,9.616,3.445,7.843,5.805,9.869,11.89,17.331
2016-10-27 12:00:00,12.576,10.349,14.426,12.114,11.065,12.331,4.854,13.079,22.06,13.966,13.453,18.177,3.875,4.758,10.951,12.304,14.672,9.056,22.175,10.008,12.388,10.142,3.669,8.273,6.335,11.037,12.885,17.308
2016-10-27 13:00:00,12.808,10.446,15.063,12.104,11.376,12.995,4.898,13.583,22.906,15.06,13.622,18.305,4.161,5.144,11.689,12.491,15.115,9.256,23.74,10.017,12.742,10.256,3.805,8.626,6.708,11.75,13.493,17.152
2016-10-27 14:00:00,12.667,10.285,15.16,11.545,11.246,13.169,5.0,13.869,23.287,15.684,13.388,18.119,4.258,5.147,12.108,12.239,15.081,9.098,24.933,9.57,12.632,9.916,3.872,8.778,6.815,11.953,13.811,16.822
2016-10-27 15:00:00,12.276,9.71,14.785,10.397,10.586,12.791,5.233,13.94,23.223,15.699,12.738,17.548,4.111,4.347,12.083,11.387,14.445,8.191,25.645,8.427,11.988,8.914,3.977,8.551,6.649,11.63,13.757,16.35
2016-10-27 16:00:00,11.621,8.042,13.552,8.002,8.349,11.312,5.449,13.796,22.706,14.884,11.017,16.285,3.861,3.053,10.927,8.636,13.325,6.174,25.878,6.093,10.171,6.073,4.134,8.1,6.313,10.41,13.306,15.45
2016-10-27 17:00:00,11.223,6.215,12.014,6.461,6.739,9.586,5.541,13.46,21.311,12.596,9.17,14.171,3.762,2.917,8.513,7.03,11.795,5.257,24.888,5.146,7.617,4.184,4.297,7.932,6.128,7.59,12.646,14.797
2016-10-27 18:00:00,11.103,5.648,11.41,5.649,6.194,9.169,5.569,13.042,19.082,10.904,8.673,13.342,3.722,2.819,7.738,6.4,10.922,4.716,22.778,4.654,6.954,3.272,4.455,7.987,6.129,6.284,12.196,14.524
2016-10-27 19:00:00,11.004,4.924,10.893,4.888,5.704,8.806,5.585,12.836,17.996,10.135,8.252,12.912,3.749,2.814,7.179,5.743,10.514,4.251,21.373,4.19,6.506,2.406,4.614,8.039,6.11,5.599,11.987,14.288
2016-10-27 20:00:00,10.88,4.181,10.101,4.236,5.343,8.374,5.659,12.709,17.356,9.458,7.727,12.495,3.862,2.677,6.584,5.028,10.47,3.865,20.571,3.755,5.719,1.55,4.748,8.039,6.048,5.051,11.79,13.954
2016-10-27 21:00:00,10.851,3.613,9.892,3.669,5.026,7.945,5.716,12.646,16.749,8.865,7.207,12.066,3.933,2.61,5.892,4.257,10.603,3.58,19.926,3.356,4.727,0.865,4.892,8.085,6.088,4.893,11.589,13.555
2016-10-27 22:00:00,10.948,3.249,10.062,3.098,4.765,7.688,5.83,12.469,16.227,8.469,6.826,11.666,4.065,2.708,5.47,3.539,10.748,3.412,19.386,2.971,4.102,0.407,5.058,8.211,6.087,5.064,11.369,13.238
2016-10-27 23:00:00,11.04,3.022,10.077,2.618,4.47,7.471,6.053,12.252,15.821,8.174,6.258,11.277,4.175,2.842,5.243,2.889,10.948,3.326,18.948,2.569,3.61,0.153,5.238,8.402,6.029,5.229,11.068,12.968
2016-10-28 00:00:00,11.106,2.784,10.097,2.258,4.17,7.277,6.242,12.14,15.495,7.942,5.656,10.895,4.269,2.974,5.47,2.296,11.177,3.29,18.534,2.111,3.184,-0.003,5.399,8.529,5.869,4.998,10.658,12.69
2016-10-28 01:00:00,11.184,2.561,10.121,1.991,3.944,7.182,6.41,12.019,15.214,7.76,5.119,10.563,4.32,3.053,5.72,1.748,11.396,3.251,18.174,1.764,2.836,-0.129,5.503,8.6,5.674,4.776,10.393,12.484
2016-10-28 02:00:00,11.21,2.454,10.087,1.807,3.818,7.056,6.47,11.86,14.97,7.608,4.675,10.31,4.42,3.229,5.701,1.223,11.251,3.209,17.828,1.494,2.536,-0.189,5.588,8.625,5.448,4.854,10.252,12.323
2016-10-28 03:00:00,11.246,2.386,9.942,1.635,3.855,6.89,6.532,11.654,14.761,7.453,4.404,10.08,4.602,3.311,5.792,0.761,10.974,3.207,17.589,1.289,2.247,-0.195,5.667,8.665,5.152,4.945,10.06,12.239
2016-10-28 04:00:00,11.358,2.297,9.69,1.598,3.883,6.758,6.56,11.437,14.574,7.319,4.266,9.886,4.647,3.315,5.751,0.35,10.92,3.18,17.282,1.042,1.97,-0.309,5.726,8.669,4.821,5.053,9.922,12.121
2016-10-28 05:00:00,11.525,2.188,9.514,1.509,3.523,6.721,6.509,11.24,14.357,7.165,4.033,9.73,4.565,3.315,5.653,0.006,11.054,3.059,16.904,0.786,1.792,-0.541,5.763,8.62,4.427,4.998,9.844,11.991
2016-10-28 06:00:00,11.666,2.114,9.431,1.851,3.747,6.837,6.448,11.042,14.135,6.988,3.862,9.626,4.423,3.356,5.399,-0.189,11.118,3.071,16.486,0.929,1.626,-0.627,5.782,8.57,4.029,4.859,9.735,12.01
2016-10-28 07:00:00,11.585,2.954,9.148,3.387,4.374,7.036,6.36,10.91,13.933,6.923,4.53,10.106,4.53,3.549,5.189,1.663,11.147,3.976,16.149,2.37,2.749,0.84,5.776,8.476,3.767,4.992,9.608,12.425
2016-10-28 08:00:00,11.463,5.241,9.804,5.199,5.519,7.993,6.254,10.868,14.633,7.746,6.193,12.164,4.912,3.916,5.31,3.873,11.621,5.181,16.051,4.399,5.602,3.288,5.86,8.452,3.784,6.476,9.682,12.932
2016-10-28 09:00:00,11.501,7.511,11.097,6.833,6.798,9.263,6.348,11.355,16.61,9.386,8.497,13.977,5.32,4.445,5.885,6.987,12.541,6.392,17.076,6.619,7.965,5.598,6.016,8.628,4.288,8.495,10.794,13.482
2016-10-28 10:00:00,11.638,9.524,12.598,7.99,8.365,10.774,6.605,12.156,18.522,11.148,10.754,15.419,5.766,5.041,6.984,9.782,13.48,7.511,18.716,8.153,9.939,7.372,6.178,8.93,4.917,10.399,11.978,13.963
2016-10-28 11:00:00,11.618,11.173,13.802,8.663,9.513,12.004,6.826,12.679,20.361,13.054,12.038,16.324,6.256,5.553,8.828,11.068,14.336,8.472,20.689,9.079,11.113,8.618,6.263,9.207,5.532,12.011,13.085,14.375
2016-10-28 12:00:00,11.581,12.087,14.633,8.896,10.48,12.764,6.98,13.193,21.836,14.579,12.812,16.896,6.732,5.905,10.77,11.824,14.96,9.263,22.377,9.582,12.105,9.211,6.275,9.368,5.974,13.158,13.936,14.669
2016-10-28 13:00:00,11.546,12.424,15.014,8.794,11.301,13.1,7.13,13.624,22.877,15.533,13.214,17.172,7.147,6.137,11.915,12.073,15.239,9.819,23.573,9.71,12.624,9.276,6.15,9.373,6.151,13.586,14.504,14.753
2016-10-28 14:00:00,11.391,12.299,14.996,8.375,11.53,13.041,7.278,13.867,23.415,15.964,13.136,17.118,7.514,6.388,12.502,11.842,15.26,9.997,24.244,9.376,12.554,9.148,5.812,9.173,6.027,13.477,14.736,14.566
2016-10-28 15:00:00,10.953,11.484,14.736,7.51,10.949,12.611,7.377,13.918,23.462,15.852,12.458,16.596,7.605,6.65,12.53,10.932,14.993,9.788,24.459,7.999,11.771,8.423,5.341,8.625,5.633,12.869,14.655,14.142
2016-10-28 16:00:00,10.209,9.014,14.041,5.544,9.53,11.597,7.383,13.755,22.944,14.927,10.344,15.193,7.445,6.806,11.472,7.96,14.245,9.324,24.248,5.339,9.304,6.157,5.085,7.88,5.084,11.367,14.136,13.228
2016-10-28 17:00:00,9.535,7.032,12.525,4.028,8.766,10.315,7.306,13.148,21.339,12.231,8.305,12.984,7.256,6.916,8.867,6.258,12.493,9.035,23.582,4.172,6.726,4.896,4.775,7.404,4.689,9.047,12.586,12.597
2016-10-28 18:00:00,9.232,6.175,11.81,3.079,8.703,9.848,7.044,12.261,18.946,10.434,7.499,12.165,7.039,7.057,7.885,5.514,11.588,8.899,22.166,3.445,6.011,4.453,4.423,7.019,4.462,7.863,11.449,12.326
2016-10-28 19:00:00,9.064,5.707,11.443,2.385,8.595,9.464,6.587,11.973,17.849,9.797,6.826,11.722,6.86,7.11,7.26,4.923,11.041,8.799,21.074,2.861,5.495,4.389,4.053,6.667,4.29,7.112,11.057,12.031
2016-10-28 20:00:00,8.901,5.666,11.1,1.948,8.416,9.074,6.094,11.742,17.18,9.189,6.356,11.36,6.628,6.983,6.808,4.505,10.519,8.624,20.268,2.341,5.008,4.79,3.736,6.402,4.147,6.533,10.73,11.782
2016-10-28 21:00:00,8.774,5.676,10.816,1.529,8.333,8.666,5.686,11.533,16.528,8.623,6.039,11.06,6.241,6.498,6.464,4.662,10.026,8.365,19.427,1.787,4.567,5.068,3.472,6.208,4.019,6.066,10.432,11.558
2016-10-28 22:00:00,8.629,5.904,10.593,1.041,8.294,8.378,5.413,11.175,15.983,8.221,5.857,10.815,5.625,5.912,6.458,4.979,9.679,8.075,18.756,1.431,4.396,5.201,3.259,5.896,3.836,5.837,10.142,11.453
2016-10-28 23:00:00,8.461,6.106,10.309,0.548,8.238,8.115,5.155,10.809,15.528,7.946,5.852,10.638,5.201,5.565,6.585,5.274,9.405,7.763,18.38,1.239,4.534,5.406,3.067,5.519,3.591,5.697,9.858,11.441
2016-10-29 00:00:00,8.408,6.266,10.109,0.126,8.047,7.82,4.907,10.504,15.106,7.727,5.937,10.451,4.994,5.357,6.684,5.441,9.258,7.44,18.119,1.2,4.502,5.605,2.914,5.216,3.398,5.205,9.66,11.422
2016-10-29 01:00:00,8.368,6.361,10.038,-0.22,7.98,7.525,4.755,10.318,14.721,7.615,5.839,10.27,4.889,5.181,6.824,5.486,9.11,7.136,17.975,1.222,4.547,5.581,2.776,4.95,3.204,4.623,9.582,11.407
2016-10-29 02:00:00,8.353,6.397,10.02,-0.521,7.974,7.266,4.657,10.182,14.35,7.586,5.801,10.12,4.827,4.958,7.002,5.494,8.909,6.829,17.776,1.293,4.767,5.591,2.655,4.668,3.099,4.335,9.585,11.339
2016-10-29 03:00:00,8.355,6.39,10.077,-0.751,7.579,7.08,4.563,10.12,14.017,7.569,5.79,9.957,4.77,4.734,7.161,5.527,8.785,6.552,17.521,1.329,5.036,5.694,2.554,4.369,2.912,4.19,9.619,11.326
2016-10-29 04:00:00,8.426,6.38,10.157,-0.974,7.182,6.972,4.441,10.132,13.68,7.565,5.797,9.716,4.56,4.549,7.394,5.589,8.743,6.362,17.221,1.355,5.143,5.344,2.444,4.198,2.776,4.095,9.745,11.165
2016-10-29 05:00:00,8.405,6.309,10.196,-1.231,6.965,6.856,4.411,9.963,13.343,7.557,5.761,9.325,4.356,4.421,7.557,5.365,8.766,6.188,16.856,1.394,4.97,5.187,2.292,4.154,2.752,4.164,9.897,10.971
2016-10-29 06:00:00,8.296,6.078,10.215,-0.673,6.666,6.768,4.309,9.815,13.149,7.541,5.769,9.103,4.264,4.32,7.712,5.197,8.826,5.988,16.543,1.74,4.849,5.28,2.173,4.127,2.705,4.135,9.98,11.012
2016-10-29 07:00:00,8.19,6.341,10.134,2.283,6.778,6.702,4.434,9.712,12.964,7.497,6.85,9.645,4.414,4.512,7.806,6.315,8.768,6.066,16.287,3.599,5.467,6.199,2.106,4.123,2.626,4.069,10.08,12.085
2016-10-29 08:00:00,8.508,7.574,10.742,5.087,7.999,7.6,4.831,9.677,13.657,8.245,9.055,11.979,4.898,5.037,9.066,8.168,9.473,6.629,16.241,5.845,8.327,7.583,2.219,4.56,2.825,5.235,10.192,13.087
2016-10-29 09:00:00,9.269,8.888,12.067,7.497,9.051,8.828,5.27,10.263,15.868,9.826,11.517,14.159,5.56,5.71,10.641,10.543,11.295,7.392,17.245,8.092,10.827,8.881,2.364,5.472,3.667,7.267,11.098,13.999
2016-10-29 10:00:00,10.117,10.121,13.35,9.389,9.789,10.213,5.709,11.064,18.068,11.478,13.516,16.062,6.217,6.475,12.268,12.663,12.714,8.202,18.584,9.709,12.997,10.172,2.552,6.495,4.583,9.253,12.104,14.798
2016-10-29 11:00:00,10.647,10.95,14.901,10.94,10.333,11.48,6.073,11.713,20.205,13.212,14.759,17.478,6.723,7.032,13.435,14.003,13.924,8.859,20.365,10.797,14.536,11.049,2.791,7.35,5.362,11.196,13.192,15.491
2016-10-29 12:00:00,10.867,11.297,15.68,12.065,10.812,12.403,6.178,12.22,21.87,14.651,15.574,18.358,6.955,7.284,14.535,14.478,14.623,9.194,22.012,11.408,15.578,11.301,2.946,7.887,5.858,12.46,13.885,16.004
2016-10-29 13:00:00,10.897,11.378,16.006,12.669,11.018,12.845,6.112,12.629,22.95,15.653,15.979,18.77,6.915,7.267,15.319,14.483,14.991,9.224,23.189,11.604,16.06,11.201,2.966,8.073,6.015,13.094,14.192,16.295
2016-10-29 14:00:00,10.702,11.194,16.112,12.548,10.751,12.83,5.868,12.871,23.479,16.165,15.92,18.732,6.571,6.878,15.57,14.115,15.054,8.932,23.941,11.28,15.962,10.686,2.834,7.908,5.854,13.112,14.294,16.271
